INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJl_CT7Qm1RIYRmiQYoWVnXp8', '8', '2015-04-10 13:06:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 17:53:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 17:41:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 17:01:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 17:16:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 17:34:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 17:31:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-10 17:27:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-10 17:38:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-10 18:05:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-10 18:42:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-10 18:50:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-10 18:18:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-10 18:08:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '6', '2015-04-10 18:01:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '6', '2015-04-10 18:29:28');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '2', '2015-04-10 18:03:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-10 18:28:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 18:02:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 19:48:46');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 19:46:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 19:29:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 19:44:19');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-10 19:26:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 19:12:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 19:46:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 19:02:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 19:31:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 19:22:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-10 20:41:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-10 20:56:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 20:22:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 20:14:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 20:25:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 20:13:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-10 20:05:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 20:51:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 20:50:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 20:19:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-10 21:37:48');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-10 21:51:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-10 21:33:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-10 21:15:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-10 21:15:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-10 21:52:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-10 21:56:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-10 21:24:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 21:31:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '6', '2015-04-10 21:16:50');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 22:37:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-10 22:48:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 22:56:13');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 22:58:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 22:08:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-10 22:24:01');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 22:54:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-10 22:40:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-10 22:52:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 22:19:37');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-10 23:05:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-10 23:00:34');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '2', '2015-04-10 23:17:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-10 23:44:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-10 23:17:38');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-10 23:13:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-10 23:30:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-10 23:52:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-10 23:42:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-10 23:10:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '6', '2015-04-11 00:41:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 00:15:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 00:04:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 00:43:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 00:08:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 00:57:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 00:03:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 00:20:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 00:17:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 00:31:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 13:24:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-11 13:45:13');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-11 13:33:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 13:36:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 13:11:07');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-11 13:55:56');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 13:45:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 13:43:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-11 13:35:16');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-11 13:45:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-11 14:12:04');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '15', '2015-04-11 14:43:12');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 14:35:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 14:19:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 14:24:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-11 14:24:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-11 14:43:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 14:45:06');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 14:37:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 14:20:51');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-11 15:17:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 15:22:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 15:40:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 15:20:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 15:17:41');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '11', '2015-04-11 15:10:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 15:26:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-11 15:58:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-11 15:42:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-11 15:02:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '2', '2015-04-11 16:54:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 16:42:20');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 16:31:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 16:16:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-11 16:51:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 16:31:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 16:18:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 16:46:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 16:25:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-11 16:55:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 17:55:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 17:26:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 17:23:14');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '6', '2015-04-11 17:22:57');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-11 17:54:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '7', '2015-04-11 17:03:35');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 17:44:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '5', '2015-04-11 17:27:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '2', '2015-04-11 17:13:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-11 17:29:10');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-11 18:06:05');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '2', '2015-04-11 18:25:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-11 18:04:33');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '3', '2015-04-11 18:54:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-11 18:48:42');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '8', '2015-04-11 18:24:32');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '9', '2015-04-11 18:06:44');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '4', '2015-04-11 18:07:30');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '0', '2015-04-11 18:47:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '1', '2015-04-11 18:27:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '18', '2015-04-11 19:31:58');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '20', '2015-04-11 19:58:09');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '18', '2015-04-11 19:24:53');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '14', '2015-04-11 19:50:31');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '13', '2015-04-11 19:33:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '20', '2015-04-11 19:16:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 19:11:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '19', '2015-04-11 19:10:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '12', '2015-04-11 19:01:03');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '10', '2015-04-11 19:32:40');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '27', '2015-04-11 20:36:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '30', '2015-04-11 20:58:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '24', '2015-04-11 20:34:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '21', '2015-04-11 20:03:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '25', '2015-04-11 20:27:02');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '27', '2015-04-11 20:16:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '20', '2015-04-11 20:03:27');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '28', '2015-04-11 20:12:21');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '26', '2015-04-11 20:31:55');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '24', '2015-04-11 20:25:36');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '37', '2015-04-11 21:12:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '40', '2015-04-11 21:00:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '40', '2015-04-11 21:35:15');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '30', '2015-04-11 21:18:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '33', '2015-04-11 21:58:52');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '31', '2015-04-11 21:45:23');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '36', '2015-04-11 21:17:22');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '32', '2015-04-11 21:32:49');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '40', '2015-04-11 21:19:29');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '37', '2015-04-11 21:55:39');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '40', '2015-04-11 22:08:08');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '38', '2015-04-11 22:29:00');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '33', '2015-04-11 22:13:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '39', '2015-04-11 22:27:47');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '38', '2015-04-11 22:12:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '39', '2015-04-11 22:41:24');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '37', '2015-04-11 22:20:25');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '39', '2015-04-11 22:16:54');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '32', '2015-04-11 22:05:18');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '34', '2015-04-11 22:42:37');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '34', '2015-04-11 23:34:45');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '25', '2015-04-11 23:32:11');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '34', '2015-04-11 23:45:43');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '21', '2015-04-11 23:03:17');
INSERT INTO reports (google_id, wait_time, created_at) VALUES ('ChIJE2vE2gm1RIYR6NeWr_k0Oxs', '21', '2015-04-11 23:32:02');
